JobNumber,sigP,epsiP,sigO,epsiO,a,b,c,alpha,beta,gamma,density,Cleav,Interface,Solvation
2584,4.4,0.26,3.1,0.13,27.846469,27.848648,27.70153,90,90,119.997411,3.228046,1596.283691,-78.917514,-751.903476
2585,4.4,0.26,3.1,0.15,27.909937,27.908731,27.840461,90,90,120.00143,3.197864,1602.483967,-79.28772,-750.403283
2586,4.4,0.26,3.1,0.17,27.968323,27.968475,27.959684,90,90,119.999821,3.170741,1606.858824,-90.921778,-747.957369
2587,4.4,0.26,3.2,0.07,27.779904,27.775702,27.498288,90,90,120.005004,3.268508,1577.570402,-71.192326,-749.340834
2588,4.4,0.26,3.2,0.09,27.885103,27.888927,27.751068,90,90,119.995465,3.213109,1569.483098,-75.278182,-741.141515
2589,4.4,0.26,3.2,0.11,27.978538,27.980626,27.949213,90,90,119.997531,3.169321,1571.691926,-90.902182,-743.952777
2590,4.4,0.26,3.2,0.13,28.05944,28.057298,28.107145,90,90,120.002526,3.133997,1582.766646,-98.880739,-734.716826
2591,4.4,0.26,3.2,0.15,28.129546,28.126496,28.236798,90,90,120.003587,3.104209,1586.861209,-108.010236,-745.242407
2592,4.4,0.26,3.2,0.17,28.187813,28.189557,28.356381,90,90,119.997953,3.077653,1605.227839,-112.82181,-727.81002
2593,4.4,0.26,3.3,0.07,27.973985,27.975945,27.902715,90,90,119.997682,3.175656,1551.808366,-83.896093,-739.8661
2594,4.4,0.26,3.3,0.09,28.099045,28.101093,28.1453,90,90,119.997589,3.120311,1552.43288,-99.407625,-740.973734
2595,4.4,0.26,3.3,0.11,28.198251,28.199066,28.338897,90,90,119.999043,3.077408,1560.293961,-119.279961,-726.063445
2596,4.4,0.26,3.3,0.13,28.286444,28.286828,28.498053,90,90,119.999551,3.04123,1572.419227,-123.164013,-730.084131
2597,4.4,0.26,3.3,0.15,28.359959,28.358955,28.634942,90,90,120.001171,3.011217,1577.726309,-129.43646,-719.803337
2598,4.4,0.26,3.3,0.17,28.421718,28.425218,28.752537,90,90,119.995927,2.985252,1580.387781,-132.324553,-721.78437
2599,4.4,0.26,3.4,0.07,28.194439,28.192113,28.292091,90,90,120.002729,3.083791,1529.306163,-106.871665,-728.021037
2600,4.4,0.26,3.4,0.09,28.320401,28.326149,28.535577,90,90,119.993288,3.029187,1537.113783,-128.065481,-720.804186
2601,4.4,0.26,3.4,0.11,28.432206,28.43446,28.730768,90,90,119.997377,2.985485,1548.861813,-136.377174,-716.997363
2602,4.4,0.26,3.4,0.13,28.518234,28.520723,28.895693,90,90,119.997113,2.950531,1554.023498,-146.399507,-715.009181
2603,4.4,0.26,3.4,0.15,28.591498,28.596669,29.041717,90,90,119.994018,2.920305,1541.859031,-158.897791,-716.416212
2604,4.4,0.26,3.4,0.17,28.659539,28.658382,29.169331,90,90,120.001335,2.894594,1512.849219,-167.934133,-705.557726
2605,4.4,0.26,3.5,0.07,28.4168,28.419105,28.678728,90,90,119.997316,2.994139,1513.668471,-134.688659,-719.863732
2606,4.4,0.26,3.5,0.09,28.552249,28.555772,28.93438,90,90,119.995919,2.939428,1516.824763,-145.777224,-707.167122
2607,4.4,0.26,3.5,0.11,28.660952,28.662885,29.139934,90,90,119.997769,2.896812,1497.006195,-161.14758,-700.837456
2608,4.4,0.26,3.5,0.13,28.752952,28.751168,29.312323,90,90,120.002052,2.86187,1428.246162,-178.800657,-695.992475
2609,4.4,0.26,3.5,0.15,28.829592,28.825076,29.462345,90,90,120.005183,2.832536,1386.844485,-194.557222,-704.572854
2610,4.4,0.26,3.5,0.17,28.897734,28.898913,29.593663,90,90,119.998651,2.805945,1394.815315,-201.719593,-700.497553
2611,4.4,0.26,3.6,0.07,28.643908,28.642337,29.076986,90,90,120.001815,2.907013,1478.1337,-159.446748,-696.672271
2612,4.4,0.26,3.6,0.09,28.785269,28.784464,29.34631,90,90,120.000925,2.852011,1407.489045,-177.298967,-699.76032
2613,4.4,0.26,3.6,0.11,28.892813,28.895745,29.560987,90,90,119.996644,2.809776,1263.500615,-201.542091,-683.647679
2614,4.4,0.26,3.6,0.13,28.994596,28.991057,29.742148,90,90,120.004038,2.773916,1229.831339,-210.384567,-691.734659
2615,4.4,0.26,3.6,0.15,29.07448,29.075014,29.896573,90,90,119.999392,2.743931,1259.221967,-236.184348,-674.718481
2616,4.4,0.26,3.6,0.17,29.142227,29.148114,30.030396,90,90,119.99332,2.718351,1208.616197,-259.472783,-690.513915
2617,4.4,0.26,3.7,0.07,28.875698,28.872791,29.491476,90,90,120.003331,2.820499,1283.051232,-194.849154,-683.848769
2618,4.4,0.26,3.7,0.09,29.018722,29.020436,29.769953,90,90,119.998047,2.766051,1268.058627,-213.322863,-667.892162
2619,4.4,0.26,3.7,0.11,29.144243,29.142084,29.994395,90,90,120.00245,2.722239,1161.797534,-244.690907,-674.594985
2620,4.4,0.26,3.7,0.13,29.241731,29.241414,30.1821,90,90,120.000359,2.687075,1131.577593,-272.31462,-670.369235
2621,4.4,0.26,3.7,0.15,29.323348,29.326512,30.336822,90,90,119.996432,2.658088,1157.811065,-300.841903,-680.091833
2622,4.4,0.26,3.7,0.17,29.398721,29.400685,30.472666,90,90,119.99779,2.632832,1371.887277,-311.518517,-672.190997
2623,4.4,0.26,3.8,0.07,29.114195,29.113022,29.919767,90,90,120.001333,2.734542,1124.108602,-227.567413,-676.827186
2624,4.4,0.26,3.8,0.09,29.267263,29.270619,30.203691,90,90,119.996204,2.680023,1108.297802,-271.23066,-672.834584
2625,4.4,0.26,3.8,0.11,29.389367,29.385829,30.435235,90,90,120.003983,2.638406,1247.783105,-304.310797,-668.650655
2626,4.4,0.26,3.8,0.13,29.479829,29.489003,30.625496,90,90,119.98971,2.604449,1276.023563,-340.954891,-664.546785
2627,4.4,0.26,3.8,0.15,29.571578,29.574676,30.785154,90,90,119.996534,2.575598,1264.66078,-351.498737,-671.61468
2628,4.4,0.26,3.8,0.17,29.655051,29.65516,30.925232,90,90,119.999879,2.549862,1244.519825,-408.982331,-659.300534
2629,4.4,0.26,3.9,0.07,29.353078,29.352976,30.351794,90,90,120.000115,2.651792,1042.190776,-295.713611,-669.128888
2630,4.4,0.26,3.9,0.09,29.508882,29.510213,30.646174,90,90,119.998502,2.598491,1218.140092,-351.603801,-665.224241
2631,4.4,0.26,3.9,0.11,29.635966,29.6356,30.878098,90,90,120.000409,2.557099,983.915696,-378.281512,-662.542663
2632,4.4,0.26,3.9,0.13,29.745899,29.74604,31.065713,90,90,119.999843,2.522846,1127.997823,-404.407764,-666.11928
2633,4.4,0.26,3.9,0.15,29.840824,29.840675,31.221869,90,90,120.000165,2.494316,1170.445139,-428.461905,-662.60787
2634,4.4,0.26,3.9,0.17,29.925971,29.93052,31.355504,90,90,119.994973,2.469055,1113.96466,-414.633778,-660.440487
2635,4.4,0.26,4,0.07,29.596829,29.591912,30.795232,90,90,120.005497,2.571292,1173.585835,-349.216301,-653.278654
2636,4.4,0.26,4,0.09,29.762463,29.761572,31.088993,90,90,120.00099,2.518269,1075.923291,-392.749538,-649.731606
2637,4.4,0.26,4,0.11,29.901725,29.901625,31.308257,90,90,120.000111,2.477306,898.48273,-455.27346,-658.292655
2638,4.4,0.26,4,0.13,30.024571,30.024896,31.487884,90,90,119.999642,2.443013,1144.837365,-463.407693,-639.895889
2639,4.4,0.26,4,0.15,30.136527,30.135872,31.633386,90,90,120.00072,2.413846,1008.382648,-525.69374,-654.817669
2640,4.4,0.26,4,0.17,30.228921,30.23838,31.759478,90,90,119.989653,2.388522,1047.985758,-490.396122,-648.658339
2641,4.4,0.28,3,0.07,27.40955,27.411336,26.709684,90,90,119.997844,3.455563,1675.225605,-64.224704,-781.361764
2642,4.4,0.28,3,0.09,27.518005,27.520641,26.92595,90,90,119.996831,3.400703,1668.468842,-47.052904,-780.682501
2643,4.4,0.28,3,0.11,27.60337,27.60119,27.11498,90,90,120.002613,3.356923,1656.715511,-55.689204,-772.637742
2644,4.4,0.28,3,0.13,27.669279,27.670755,27.278328,90,90,119.998236,3.320357,1645.779893,-59.774424,-763.080912
2645,4.4,0.28,3,0.15,27.72721,27.726499,27.417589,90,90,120.000849,3.290049,1643.944069,-51.463946,-770.128785
2646,4.4,0.28,3,0.17,27.776114,27.774907,27.542729,90,90,120.001437,3.263655,1641.485949,-58.259864,-764.431994
2647,4.4,0.28,3.1,0.07,27.609516,27.608387,27.084501,90,90,120.001353,3.359034,1628.762038,-61.1258,-764.982172
2648,4.4,0.28,3.1,0.09,27.711996,27.711347,27.331222,90,90,120.000775,3.304061,1622.177402,-58.247173,-762.661265
2649,4.4,0.28,3.1,0.11,27.795113,27.794048,27.531961,90,90,120.001268,3.260448,1613.067917,-61.259629,-759.98837
2650,4.4,0.28,3.1,0.13,27.865359,27.865197,27.694508,90,90,120.000192,3.22485,1603.606301,-73.733068,-750.264962
2651,4.4,0.28,3.1,0.15,27.924279,27.925012,27.836418,90,90,119.999132,3.194748,1610.179049,-79.521177,-753.741319
2652,4.4,0.28,3.1,0.17,27.979502,27.981529,27.956447,90,90,119.997604,3.168292,1612.354492,-75.528218,-745.040653
2653,4.4,0.28,3.2,0.07,27.793482,27.794915,27.49771,90,90,119.998294,3.264501,1584.795757,-60.226746,-763.10824
2654,4.4,0.28,3.2,0.09,27.90455,27.905099,27.748674,90,90,119.99935,3.209412,1574.38939,-79.289436,-751.074105
2655,4.4,0.28,3.2,0.11,27.996176,27.993319,27.945979,90,90,120.003376,3.166441,1579.547134,-86.200698,-737.658683
2656,4.4,0.28,3.2,0.13,28.073276,28.075093,28.098043,90,90,119.99786,3.131334,1585.43591,-96.561162,-735.03855
2657,4.4,0.28,3.2,0.15,28.144913,28.143647,28.235862,90,90,120.001488,3.100661,1589.617857,-97.881371,-733.544933
2658,4.4,0.28,3.2,0.17,28.202551,28.202049,28.351928,90,90,120.000589,3.075247,1600.246155,-103.834618,-728.626955
2659,4.4,0.28,3.3,0.07,27.987582,27.995872,27.900014,90,90,119.990205,3.171922,1554.573907,-80.498516,-749.779664
2660,4.4,0.28,3.3,0.09,28.116986,28.114176,28.144253,90,90,120.003307,3.117165,1559.334475,-94.316783,-735.387018
2661,4.4,0.28,3.3,0.11,28.21746,28.217253,28.333324,90,90,120.000243,3.073973,1571.321335,-111.988892,-730.732979
2662,4.4,0.28,3.3,0.13,28.301132,28.301533,28.493734,90,90,119.999532,3.038533,1574.651985,-115.905015,-733.443676
2663,4.4,0.28,3.3,0.15,28.370346,28.375904,28.630571,90,90,119.993521,3.008544,1581.40483,-119.174132,-729.206464
2664,4.4,0.28,3.3,0.17,28.437344,28.437733,28.743993,90,90,119.999548,2.983294,1590.547473,-123.940495,-719.758502
2665,4.4,0.28,3.4,0.07,28.204033,28.206661,28.289197,90,90,119.996918,3.081287,1534.33122,-107.77821,-732.655388
2666,4.4,0.28,3.4,0.09,28.349154,28.340821,28.530488,90,90,120.009722,3.025589,1541.840976,-117.79336,-722.563523
2667,4.4,0.28,3.4,0.11,28.448549,28.445035,28.724709,90,90,120.004086,2.983491,1550.116049,-130.3898,-710.94991
2668,4.4,0.28,3.4,0.13,28.532222,28.53353,28.893315,90,90,119.998484,2.948044,1548.952517,-140.657783,-714.996405
2669,4.4,0.28,3.4,0.15,28.603449,28.605415,29.035343,90,90,119.997726,2.918942,1547.762312,-153.986266,-719.211419
2670,4.4,0.28,3.4,0.17,28.670969,28.668726,29.159483,90,90,120.002588,2.893409,1563.887517,-157.395809,-715.632736
2671,4.4,0.28,3.5,0.07,28.433104,28.432441,28.668414,90,90,120.000771,2.992198,1514.395016,-126.07606,-706.690638
2672,4.4,0.28,3.5,0.09,28.571672,28.567634,28.924745,90,90,120.004676,2.937447,1518.139788,-138.313176,-716.16962
2673,4.4,0.28,3.5,0.11,28.678425,28.673298,29.131115,90,90,120.005915,2.895109,1509.088141,-155.851343,-706.774855
2674,4.4,0.28,3.5,0.13,28.766052,28.763095,29.309551,90,90,120.003401,2.85969,1439.208701,-165.694999,-704.106359
2675,4.4,0.28,3.5,0.15,28.835476,28.840246,29.454931,90,90,119.994529,2.830877,1283.665675,-186.675887,-704.336829
2676,4.4,0.28,3.5,0.17,28.905642,28.905643,29.587136,90,90,119.999999,2.805181,1337.248393,-193.239105,-698.079426
2677,4.4,0.28,3.6,0.07,28.660405,28.656044,29.074358,90,90,120.005034,2.904306,1496.945577,-156.062563,-704.968949
2678,4.4,0.28,3.6,0.09,28.793472,28.793416,29.339978,90,90,120.000064,2.850902,1406.800252,-168.140719,-702.729171
2679,4.4,0.28,3.6,0.11,28.907314,28.906743,29.553216,90,90,120.000653,2.80815,1372.761815,-188.204531,-699.949315
2680,4.4,0.28,3.6,0.13,29.000198,29.001319,29.733393,90,90,119.998722,2.773067,1312.916802,-204.283232,-683.303232
2681,4.4,0.28,3.6,0.15,29.085792,29.084451,29.889119,90,90,120.001526,2.742716,1267.003068,-224.414496,-684.090845
2682,4.4,0.28,3.6,0.17,29.159518,29.159723,30.024284,90,90,119.999768,2.716387,1225.619677,-240.247352,-680.305279
2683,4.4,0.28,3.7,0.07,28.885007,28.88189,29.484589,90,90,120.003569,2.819367,1296.115036,-184.69004,-695.476946
2684,4.4,0.28,3.7,0.09,29.031293,29.033234,29.765917,90,90,119.997789,2.764002,1222.783409,-212.447916,-682.729886
2685,4.4,0.28,3.7,0.11,29.151141,29.153153,29.984852,90,90,119.997717,2.721298,1201.976275,-238.880372,-677.848075
2686,4.4,0.28,3.7,0.13,29.24977,29.252457,30.169022,90,90,119.996962,2.686394,1155.312129,-271.084209,-675.950758
2687,4.4,0.28,3.7,0.15,29.336522,29.334402,30.329238,90,90,120.002391,2.657004,1081.639744,-288.267173,-682.668008
2688,4.4,0.28,3.7,0.17,29.407715,29.408987,30.461578,90,90,119.998569,2.632262,1261.55086,-309.354612,-682.397687
2689,4.4,0.28,3.8,0.07,29.120961,29.121526,29.909957,90,90,119.999359,2.733951,1169.695859,-230.260875,-685.466743
2690,4.4,0.28,3.8,0.09,29.276957,29.27634,30.194613,90,90,120.000697,2.679538,1082.227776,-268.878107,-677.752923
2691,4.4,0.28,3.8,0.11,29.400587,29.39825,30.424707,90,90,120.002629,2.637161,1262.031609,-303.084854,-665.154425
2692,4.4,0.28,3.8,0.13,29.495471,29.496089,30.618544,90,90,119.999307,2.603285,1247.746777,-325.951555,-660.635754
2693,4.4,0.28,3.8,0.15,29.586888,29.582524,30.775621,90,90,120.00488,2.574596,1261.369767,-353.805183,-669.684016
2694,4.4,0.28,3.8,0.17,29.661269,29.663408,30.914961,90,90,119.997615,2.549407,1073.891611,-388.634374,-669.75305
2695,4.4,0.28,3.9,0.07,29.363008,29.363624,30.347899,90,90,119.999306,2.650252,1072.374678,-288.032818,-667.984503
2696,4.4,0.28,3.9,0.09,29.517991,29.516776,30.637113,90,90,120.001362,2.597954,1194.618648,-325.262063,-659.396033
2697,4.4,0.28,3.9,0.11,29.645446,29.64266,30.869006,90,90,120.003109,2.556495,1195.859361,-350.270464,-660.40817
2698,4.4,0.28,3.9,0.13,29.755132,29.748759,31.059407,90,90,120.007086,2.522529,1278.532426,-382.11033,-654.888029
2699,4.4,0.28,3.9,0.15,29.848737,29.850531,31.217581,90,90,119.998012,2.49312,1250.992216,-416.495076,-651.027129
2700,4.4,0.28,3.9,0.17,29.937447,29.937791,31.34282,90,90,119.999621,2.468623,1146.273286,-439.324861,-660.476453
2701,4.4,0.28,4,0.07,29.604634,29.601949,30.792699,90,90,120.003,2.56989,1184.902248,-349.063343,-662.201669
2702,4.4,0.28,4,0.09,29.768422,29.767311,31.084104,90,90,120.001236,2.517681,1157.954669,-381.234902,-653.445324
2703,4.4,0.28,4,0.11,29.91258,29.912525,31.30123,90,90,120.000061,2.476059,949.473212,-417.300823,-652.953705
2704,4.4,0.28,4,0.13,30.031843,30.033296,31.481598,90,90,119.9984,2.442195,911.717676,-477.723211,-644.130021
2705,4.4,0.28,4,0.15,30.146438,30.143977,31.626341,90,90,120.0027,2.412989,838.762747,-492.854101,-640.021881
2706,4.4,0.28,4,0.17,30.240847,30.242231,31.748983,90,90,119.998486,2.388278,982.276478,-485.237886,-638.325896
2707,4.4,0.3,3,0.07,27.433676,27.433734,26.707079,90,90,119.99993,3.450114,1679.146074,-59.782985,-784.430385
2708,4.4,0.3,3,0.09,27.537448,27.540968,26.923627,90,90,119.995771,3.39605,1664.235292,-47.748088,-784.184543
2709,4.4,0.3,3,0.11,27.621875,27.622188,27.11154,90,90,119.999626,3.352448,1659.802643,-46.933389,-768.360228
2710,4.4,0.3,3,0.13,27.684006,27.683427,27.279904,90,90,120.000693,3.316962,1658.372694,-53.646924,-764.258536
2711,4.4,0.3,3,0.15,27.741832,27.742284,27.413663,90,90,119.999461,3.286868,1642.834805,-49.308632,-756.495127
2712,4.4,0.3,3,0.17,27.791695,27.793598,27.535826,90,90,119.997736,3.260328,1643.996434,-70.993089,-766.34341
2713,4.4,0.3,3.1,0.07,27.627015,27.626588,27.081543,90,90,120.000512,3.355033,1634.999876,-49.64955,-764.325563
2714,4.4,0.3,3.1,0.09,27.73029,27.727057,27.32932,90,90,120.003857,3.300342,1622.288813,-56.663325,-765.763871
2715,4.4,0.3,3.1,0.11,27.809849,27.809273,27.532096,90,90,120.000686,3.256901,1613.282223,-57.825093,-749.041673
2716,4.4,0.3,3.1,0.13,27.880082,27.881677,27.693635,90,90,119.998108,3.221276,1606.864344,-71.679958,-747.130703
2717,4.4,0.3,3.1,0.15,27.942845,27.943132,27.830209,90,90,119.99966,3.191284,1612.215902,-68.285725,-746.457072
2718,4.4,0.3,3.1,0.17,27.997128,27.996794,27.94796,90,90,120.000395,3.165621,1624.194087,-72.208076,-748.067181
2719,4.4,0.3,3.2,0.07,27.810624,27.81236,27.492588,90,90,119.997935,3.261038,1587.261044,-44.823948,-758.574603
2720,4.4,0.3,3.2,0.09,27.923012,27.921176,27.743078,90,90,120.002175,3.206181,1577.054558,-70.912752,-744.589007
2721,4.4,0.3,3.2,0.11,28.011175,28.011541,27.939616,90,90,119.999569,3.163286,1586.156768,-88.927509,-738.080513
2722,4.4,0.3,3.2,0.13,28.092399,28.088045,28.097937,90,90,120.005129,3.128,1592.347339,-83.786248,-744.1306
2723,4.4,0.3,3.2,0.15,28.159539,28.15732,28.229021,90,90,120.002607,3.098331,1601.253715,-100.003059,-727.074738
2724,4.4,0.3,3.2,0.17,28.219,28.215084,28.343787,90,90,120.004592,3.073041,1607.475212,-105.16059,-743.000131
2725,4.4,0.3,3.3,0.07,28.009654,28.009229,27.896089,90,90,120.000503,3.168685,1559.786616,-73.349115,-745.102489
2726,4.4,0.3,3.3,0.09,28.137485,28.128512,28.141412,90,90,120.010553,3.113848,1565.807109,-100.847063,-731.925052
2727,4.4,0.3,3.3,0.11,28.23108,28.229084,28.327917,90,90,120.002338,3.071853,1571.756481,-99.379506,-727.136628
2728,4.4,0.3,3.3,0.13,28.310504,28.31457,28.487696,90,90,119.99525,3.036641,1582.642695,-111.86964,-728.969989
2729,4.4,0.3,3.3,0.15,28.386994,28.388446,28.621257,90,90,119.998309,3.006574,1587.331038,-116.532187,-729.280195
2730,4.4,0.3,3.3,0.17,28.448543,28.449848,28.739804,90,90,119.998482,2.981252,1598.772173,-126.468737,-721.918498
2731,4.4,0.3,3.4,0.07,28.218063,28.22081,28.281607,90,90,119.99678,3.079032,1541.57082,-98.046913,-731.56637
2732,4.4,0.3,3.4,0.09,28.350582,28.353644,28.525008,90,90,119.996428,3.024244,1551.441347,-120.128008,-713.777694
2733,4.4,0.3,3.4,0.11,28.460315,28.46071,28.719836,90,90,119.999541,2.980984,1553.615527,-122.919164,-720.465321
2734,4.4,0.3,3.4,0.13,28.544178,28.547055,28.884672,90,90,119.996666,2.946241,1564.785175,-136.813636,-707.545788
2735,4.4,0.3,3.4,0.15,28.616875,28.617296,29.025918,90,90,119.999514,2.917361,1556.822065,-145.015465,-708.948457
2736,4.4,0.3,3.4,0.17,28.679217,28.679619,29.152518,90,90,119.999536,2.89208,1560.492933,-148.105809,-705.350585
2737,4.4,0.3,3.5,0.07,28.447686,28.44786,28.664303,90,90,119.999796,2.989443,1526.836059,-117.495995,-709.525833
2738,4.4,0.3,3.5,0.09,28.583596,28.585557,28.913312,90,90,119.997732,2.935336,1527.730649,-140.674139,-714.838139
2739,4.4,0.3,3.5,0.11,28.684909,28.687358,29.124759,90,90,119.997177,2.893413,1517.452104,-151.632702,-713.633253
2740,4.4,0.3,3.5,0.13,28.767931,28.772495,29.302737,90,90,119.994754,2.858984,1448.995662,-169.016148,-704.887554
2741,4.4,0.3,3.5,0.15,28.848669,28.846983,29.449313,90,90,120.001934,2.829673,1380.486717,-177.995289,-689.558871
2742,4.4,0.3,3.5,0.17,28.914074,28.916845,29.583948,90,90,119.99683,2.803489,1295.497677,-181.863739,-696.0728
2743,4.4,0.3,3.6,0.07,28.672674,28.669911,29.063253,90,90,120.003187,2.902714,1484.577425,-145.20075,-702.529531
2744,4.4,0.3,3.6,0.09,28.805176,28.805714,29.33218,90,90,119.999383,2.849265,1376.042186,-163.454832,-696.676196
2745,4.4,0.3,3.6,0.11,28.916247,28.91624,29.548065,90,90,120.000008,2.806831,1335.504863,-184.429279,-697.091158
2746,4.4,0.3,3.6,0.13,29.01218,29.01241,29.728587,90,90,119.999737,2.771338,1340.19672,-197.328496,-688.342835
2747,4.4,0.3,3.6,0.15,29.094916,29.094286,29.884125,90,90,120.000717,2.741365,1283.817485,-220.421807,-693.765358
2748,4.4,0.3,3.6,0.17,29.167216,29.170001,30.014649,90,90,119.996842,2.715505,1223.239443,-239.36377,-676.523295
2749,4.4,0.3,3.7,0.07,28.89602,28.892577,29.479293,90,90,120.003941,2.817766,1303.913131,-183.379932,-690.77405
2750,4.4,0.3,3.7,0.09,29.043494,29.04245,29.7571,90,90,120.001189,2.762877,1180.307447,-195.594795,-687.601622
2751,4.4,0.3,3.7,0.11,29.162287,29.162529,29.978531,90,90,119.999726,2.720012,1209.267965,-227.554938,-679.494286
2752,4.4,0.3,3.7,0.13,29.26028,29.256086,30.163334,90,90,120.004742,2.685813,1155.013364,-264.039823,-683.123685
2753,4.4,0.3,3.7,0.15,29.342734,29.344567,30.323123,90,90,119.997934,2.655937,1309.00172,-288.124119,-673.83714
2754,4.4,0.3,3.7,0.17,29.412471,29.41607,30.457427,90,90,119.995954,2.631492,1285.164994,-304.627106,-674.213274
2755,4.4,0.3,3.8,0.07,29.131917,29.131916,29.907444,90,90,120.000001,2.732195,1223.043337,-217.196099,-683.196611
2756,4.4,0.3,3.8,0.09,29.280737,29.282809,30.191423,90,90,119.997659,2.678801,1120.260879,-269.692449,-666.258474
2757,4.4,0.3,3.8,0.11,29.405255,29.407819,30.413867,90,90,119.997116,2.636678,1230.986984,-297.920292,-669.749466
2758,4.4,0.3,3.8,0.13,29.506573,29.503559,30.609999,90,90,120.00338,2.60248,1274.650344,-322.813345,-673.00893
2759,4.4,0.3,3.8,0.15,29.586639,29.591407,30.765571,90,90,119.994671,2.574421,1253.676752,-336.793538,-673.283774
2760,4.4,0.3,3.8,0.17,29.670031,29.666503,30.907803,90,90,120.003935,2.549141,1242.083356,-352.449732,-665.08533
2761,4.4,0.3,3.9,0.07,29.373017,29.375518,30.34095,90,90,119.997183,2.648826,1025.273537,-282.958136,-673.419806
2762,4.4,0.3,3.9,0.09,29.526573,29.524144,30.632555,90,90,120.002722,2.596973,1210.098791,-310.353218,-659.808655
2763,4.4,0.3,3.9,0.11,29.653697,29.649907,30.865261,90,90,120.004228,2.555498,1226.312749,-351.64025,-653.497926
2764,4.4,0.3,3.9,0.13,29.760297,29.759806,31.051231,90,90,120.000546,2.521653,1243.429979,-392.521657,-660.985761
2765,4.4,0.3,3.9,0.15,29.854552,29.852246,31.21393,90,90,120.002556,2.492897,1314.5557,-408.670741,-657.378584
2766,4.4,0.3,3.9,0.17,29.940017,29.939085,31.342488,90,90,120.001031,2.468366,1120.553052,-443.943726,-659.211661
2767,4.4,0.3,4,0.07,29.610879,29.611822,30.780432,90,90,119.998946,2.56941,1225.041366,-351.161053,-658.390118
2768,4.4,0.3,4,0.09,29.778024,29.775672,31.075092,90,90,120.002613,2.516927,1073.02816,-386.357441,-660.513501
2769,4.4,0.3,4,0.11,29.916779,29.915107,31.293748,90,90,120.001849,2.476134,1161.470689,-445.970071,-662.743781
